"geoid","variable","annual_mean"
"13117","ppt",118.645009994507
"13117","solclear",22.0708709557851
"13117","solslope",15.3504643440247
"13117","soltotal",15.3469945987066
"13117","soltrans",0.685042997201284
"13117","tdmean",9.7786429921786
"13117","tmax",21.5683077176412
"13117","tmean",15.6521549622218
"13117","tmin",9.73613497366508
"13117","vpdmax",15.0599391857783
"13117","vpdmin",0.775725826621056
"13119","ppt",110.197168986003
"13119","solclear",21.9442768891652
"13119","solslope",15.5812149445216
"13119","soltotal",15.5787848234177
"13119","soltrans",0.700489386916161
"13119","tdmean",10.1881423468391
"13119","tmax",22.2886927922567
"13119","tmean",16.2804351647695
"13119","tmin",10.2723113584022
"13119","vpdmax",15.9235415458679
"13119","vpdmin",0.948889687657356
"13121","ppt",112.185325622559
"13121","solclear",22.1167589028676
"13121","solslope",15.192834575971
"13121","soltotal",15.1963643630346
"13121","soltrans",0.677075619498889
"13121","tdmean",10.3631159961224
"13121","tmax",22.1816832224528
"13121","tmean",16.3024034500122
"13121","tmin",10.4232579059899
"13121","vpdmax",15.4856305122375
"13121","vpdmin",0.999622136354446
"13123","ppt",135.708240509033
"13123","solclear",22.0516715049744
"13123","solslope",15.2026286919912
"13123","soltotal",15.2051396369934
"13123","soltrans",0.678662747144699
"13123","tdmean",8.91196897377571
"13123","tmax",20.0116382439931
"13123","tmean",14.1782970627149
"13123","tmin",8.34509177009265
"13123","vpdmax",12.848982334137
"13123","vpdmin",0.640370689332485
"13125","ppt",98.8952077229818
"13125","solclear",22.1137277285258
"13125","solslope",15.8257664839427
"13125","soltotal",15.8188378810883
"13125","soltrans",0.706460113326708
"13125","tdmean",11.731802602609
"13125","tmax",24.0525391101837
"13125","tmean",17.6142170031865
"13125","tmin",11.1760303080082
"13125","vpdmax",17.584655602773
"13125","vpdmin",0.661959178745747
"13127","ppt",106.611726125081
"13127","solclear",22.5003220240275
"13127","solslope",16.3665325641632
"13127","soltotal",16.3675533930461
"13127","soltrans",0.720128258069356
"13127","tdmean",14.8707206646601
"13127","tmax",25.4910545349121
"13127","tmean",19.7774597009023
"13127","tmin",14.0639976660411
"13127","vpdmax",16.2839037577311
"13127","vpdmin",0.715295831362406
"13129","ppt",111.458508173625
"13129","solclear",21.8811627229055
"13129","solslope",15.3619040648142
"13129","soltotal",15.3652552763621
"13129","soltrans",0.689503937959671
"13129","tdmean",9.88506798694531
"13129","tmax",21.9511500199636
"13129","tmean",15.7296057144801
"13129","tmin",9.50819309055805
"13129","vpdmax",15.6456607977549
"13129","vpdmin",0.673471108078957
"13131","ppt",113.066691080729
"13131","solclear",22.6528162956238
"13131","solslope",16.3795757293701
"13131","soltotal",16.3795894781748
"13131","soltrans",0.717087909579277
"13131","tdmean",14.1127049525579
"13131","tmax",25.6152448654175
"13131","tmean",19.4893325169881
"13131","tmin",13.3635524312655
"13131","vpdmax",17.6280468304952
"13131","vpdmin",0.615469185014566
"13133","ppt",100.570075352987
"13133","solclear",22.0603699684143
"13133","solslope",15.7185661395391
"13133","soltotal",15.7163848082225
"13133","soltrans",0.703228756785393
"13133","tdmean",11.1102753579617
"13133","tmax",23.4726827144623
"13133","tmean",16.947816212972
"13133","tmin",10.4230835537116
"13133","vpdmax",17.238987604777
"13133","vpdmin",0.574752375483513
"13135","ppt",112.749829610189
"13135","solclear",22.0950317382812
"13135","solslope",15.4297885894775
"13135","soltotal",15.4280759890874
"13135","soltrans",0.689580172300339
"13135","tdmean",10.1834490286807
"13135","tmax",21.9503927230835
"13135","tmean",16.0871491034826
"13135","tmin",10.2240398159871
"13135","vpdmax",15.3727380832036
"13135","vpdmin",0.891494706273079
"13137","ppt",133.339398066203
"13137","solclear",22.0640793641408
"13137","solslope",15.4131082693736
"13137","soltotal",15.3825804789861
"13137","soltrans",0.688566838701566
"13137","tdmean",9.11115988902748
"13137","tmax",20.772943576177
"13137","tmean",14.7412496010462
"13137","tmin",8.70968741178513
"13137","vpdmax",13.9350440502167
"13137","vpdmin",0.690802286068598
"13139","ppt",118.567913691203
"13139","solclear",22.0537072022756
"13139","solslope",15.5029089450836
"13139","soltotal",15.492906053861
"13139","soltrans",0.693319141864777
"13139","tdmean",9.83613235503435
"13139","tmax",21.4519157409668
"13139","tmean",15.6509752670924
"13139","tmin",9.85016672809919
"13139","vpdmax",14.6577432155609
"13139","vpdmin",0.856871023774147
"13141","ppt",100.31592241923
"13141","solclear",22.111603975296
"13141","solslope",15.8219152291616
"13141","soltotal",15.8207160234451
"13141","soltrans",0.705892319480578
"13141","tdmean",11.5374659597874
"13141","tmax",23.9096252918243
"13141","tmean",17.4129663308461
"13141","tmin",10.9164436260859
"13141","vpdmax",17.5134902000427
"13141","vpdmin",0.604305786391099
"13143","ppt",113.24422899882
"13143","solclear",22.1568892002106
"13143","solslope",15.0689377387365
"13143","soltotal",15.0730504989624
"13143","soltrans",0.670839905738831
"13143","tdmean",10.532111082226
"13143","tmax",22.0026372273763
"13143","tmean",15.9258819818497
"13143","tmin",9.84926037987073
"13143","vpdmax",14.7902623812358
"13143","vpdmin",0.553413930038611
"13145","ppt",111.072620391846
"13145","solclear",22.3034122784932
"13145","solslope",15.6821268399556
"13145","soltotal",15.6718028386434
"13145","soltrans",0.693136865894
"13145","tdmean",11.6333982646465
"13145","tmax",23.5727185408274
"13145","tmean",17.3369509379069
"13145","tmin",11.1013189256191
"13145","vpdmax",16.5455480416616
"13145","vpdmin",0.793692906697591
"13147","ppt",106.859354019165
"13147","solclear",21.9422431786855
"13147","solslope",15.5701143344243
"13147","soltotal",15.5733085870743
"13147","soltrans",0.700522104899089
"13147","tdmean",10.2130632599195
"13147","tmax",22.272531747818
"13147","tmean",16.2593343655268
"13147","tmin",10.2462707154142
"13147","vpdmax",15.8081194162369
"13147","vpdmin",0.923893923560778
"13149","ppt",112.808135986328
"13149","solclear",22.2049709955851
"13149","solslope",15.478285352389
"13149","soltotal",15.4701714118322
"13149","soltrans",0.687679767608643
"13149","tdmean",10.9807336231073
"13149","tmax",22.9809029102325
"13149","tmean",16.4985239505768
"13149","tmin",10.0162790035829
"13149","vpdmax",16.0486429135005
"13149","vpdmin",0.411929088334243
"13151","ppt",107.520457585653
"13151","solclear",22.1542993386586
"13151","solslope",15.4555795987447
"13151","soltotal",15.4560322364171
"13151","soltrans",0.688109114766121
"13151","tdmean",10.7835990389188
"13151","tmax",22.8840543429057
"13151","tmean",16.6525411208471
"13151","tmin",10.421161989371
"13151","vpdmax",16.2682439088821
"13151","vpdmin",0.715269175668558
"13153","ppt",102.179971694946
"13153","solclear",22.2993216514587
"13153","solslope",15.9437042872111
"13153","soltotal",15.9475151697795
"13153","soltrans",0.707083230217298
"13153","tdmean",12.4028636415799
"13153","tmax",24.5601433912913
"13153","tmean",18.271826505661
"13153","tmin",11.9836430748304
"13153","vpdmax",17.9383920033773
"13153","vpdmin",0.750770832101504
"13155","ppt",102.480147679647
"13155","solclear",22.5024860699972
"13155","solslope",15.9866236845652
"13155","soltotal",15.9849387804667
"13155","soltrans",0.703613226612409
"13155","tdmean",13.6514335076014
"13155","tmax",25.2734361489614
"13155","tmean",19.0744917392731
"13155","tmin",12.8756803671519
"13155","vpdmax",18.0052635669708
"13155","vpdmin",0.590387510756652
"13157","ppt",109.91471862793
"13157","solclear",22.011399269104
"13157","solslope",15.5499949455261
"13157","soltotal",15.5452065865199
"13157","soltrans",0.697765226165454
"13157","tdmean",10.3424762729555
"13157","tmax",22.2950703303019
"13157","tmean",16.305490454038
"13157","tmin",10.3160443839928
"13157","vpdmax",15.8002149264018
"13157","vpdmin",0.825842291116714
"13159","ppt",100.451440811157
"13159","solclear",22.12650958697
"13159","solslope",15.6597987016042
"13159","soltotal",15.6563702027003
"13159","soltrans",0.698117156823476
"13159","tdmean",11.058342864116
"13159","tmax",23.5591826438904
"13159","tmean",16.9283740917842
"13159","tmin",10.2976995718976
"13159","vpdmax",17.0786467393239
"13159","vpdmin",0.539853525658449
"13161","ppt",100.418630599976
"13161","solclear",22.4093829790751
"13161","solslope",16.159032424291
"13161","soltotal",16.1675597031911
"13161","soltrans",0.714110771814982
"13161","tdmean",13.601656516393
"13161","tmax",25.431288878123
"13161","tmean",19.052792151769
"13161","tmin",12.6744269728661
"13161","vpdmax",18.4428133964539
"13161","vpdmin",0.53904751688242
"13163","ppt",99.8687515258789
"13163","solclear",22.1363799571991
"13163","solslope",15.7994864781698
"13163","soltotal",15.7977679570516
"13163","soltrans",0.7054659674565
"13163","tdmean",12.0715446074804
"13163","tmax",24.4881757100423
"13163","tmean",17.9951806863149
"13163","tmin",11.5023207366467
"13163","vpdmax",18.1269433498383
"13163","vpdmin",0.655679697791735
"13165","ppt",98.2805156707764
"13165","solclear",22.1693994998932
"13165","solslope",15.9214721520742
"13165","soltotal",15.9235633214315
"13165","soltrans",0.710345233480136
"13165","tdmean",12.6556928753853
"13165","tmax",24.8354039986928
"13165","tmean",18.4493045012156
"13165","tmin",12.0633368690809
"13165","vpdmax",17.9985403219859
"13165","vpdmin",0.640017186601957
"13167","ppt",100.56708463033
"13167","solclear",22.2171730995178
"13167","solslope",15.7308359146118
"13167","soltotal",15.7298118273417
"13167","soltrans",0.700418050090472
"13167","tdmean",12.3203094204267
"13167","tmax",24.7459466457367
"13167","tmean",18.1878889401754
"13167","tmin",11.6299649377664
"13167","vpdmax",18.4460410277049
"13167","vpdmin",0.574657085041205
"13169","ppt",100.809753417969
"13169","solclear",22.1714522838593
"13169","solslope",15.6799720923106
"13169","soltotal",15.678818543752
"13169","soltrans",0.698318595687548
"13169","tdmean",11.6264616250992
"13169","tmax",24.2136990229289
"13169","tmean",17.5375019709269
"13169","tmin",10.8614377081394
"13169","vpdmax",17.9014140764872
"13169","vpdmin",0.501922838389874
"13171","ppt",105.101974487305
"13171","solclear",22.2269413471222
"13171","solslope",15.6393125851949
"13171","soltotal",15.6414058208466
"13171","soltrans",0.694863716761271
"13171","tdmean",11.3618925114473
"13171","tmax",23.325342019399
"13171","tmean",17.057200551033
"13171","tmin",10.7891936202844
"13171","vpdmax",16.4748034874598
"13171","vpdmin",0.626058471699556
"13173","ppt",105.739133199056
"13173","solclear",22.5745718479156
"13173","solslope",16.3335092862447
"13173","soltotal",16.333800872167
"13173","soltrans",0.716275160511335
"13173","tdmean",14.1037998596827
"13173","tmax",25.9490102132161
"13173","tmean",19.5586993694305
"13173","tmin",13.1685210267703
"13173","vpdmax",18.7740658919017
"13173","vpdmin",0.597233643134435
"13175","ppt",100.782592137655
"13175","solclear",22.2673726876577
"13175","solslope",15.8782135645548
"13175","soltotal",15.8783618609111
"13175","soltrans",0.705198263128599
"13175","tdmean",12.5378251671791
"13175","tmax",24.9709428946177
"13175","tmean",18.3779060840607
"13175","tmin",11.785001774629
"13175","vpdmax",18.5384761492411
"13175","vpdmin",0.535788354774316
"13177","ppt",105.36653582255
"13177","solclear",22.4593665599823
"13177","solslope",16.1380863984426
"13177","soltotal",16.1353165308634
"13177","soltrans",0.71048104763031
"13177","tdmean",13.1650679508845
"13177","tmax",25.0784038702647
"13177","tmean",18.904097477595
"13177","tmin",12.7299253940582
"13177","vpdmax",18.0870087146759
"13177","vpdmin",0.768549405038357
"13179","ppt",104.389243125916
"13179","solclear",22.3572119077047
"13179","solslope",16.2706059614817
"13179","soltotal",16.2720037301381
"13179","soltrans",0.720667655269305
"13179","tdmean",14.1946919759115
"13179","tmax",25.5144295692444
"13179","tmean",19.5240108966827
"13179","tmin",13.5337249835332
"13179","vpdmax",17.494722922643
"13179","vpdmin",0.672568539778391
"13181","ppt",98.0758450826009
"13181","solclear",21.9729546705882
"13181","solslope",15.7219321330388
"13181","soltotal",15.7262504498164
"13181","soltrans",0.706631153821945
"13181","tdmean",10.9713534315427
"13181","tmax",23.7231999238332
"13181","tmean",17.1044819752375
"13181","tmin",10.4858992000421
"13181","vpdmax",17.8617861270905
"13181","vpdmin",0.653641574084759
"13183","ppt",103.78776550293
"13183","solclear",22.3701895872752
"13183","solslope",16.2153731187185
"13183","soltotal",16.2142512003581
"13183","soltrans",0.717241431276003
"13183","tdmean",14.0886575380961
"13183","tmax",25.8831175168355
"13183","tmean",19.5653651555379
"13183","tmin",13.2477458318075
"13183","vpdmax",18.4779788653056
"13183","vpdmin",0.595560317238172
"13185","ppt",108.167570114136
"13185","solclear",22.6218287944794
"13185","solslope",16.3170370260874
"13185","soltotal",16.3158611456553
"13185","soltrans",0.714244345823924
"13185","tdmean",14.3183742761612
"13185","tmax",26.1009127298991
"13185","tmean",19.7791934013367
"13185","tmin",13.4576057593028
"13185","vpdmax",18.7891052563985
"13185","vpdmin",0.65071780482928
"13187","ppt",138.878973642985
"13187","solclear",22.073369661967
"13187","solslope",15.2215953270594
"13187","soltotal",15.1708653767904
"13187","soltrans",0.677834615111351
"13187","tdmean",9.06382406068345
"13187","tmax",20.3995281855265
"13187","tmean",14.5168983141581
"13187","tmin",8.63440168462694
"13187","vpdmax",13.371452053388
"13187","vpdmin",0.698384607831637
"13189","ppt",98.3766174316406
"13189","solclear",22.0560853481293
"13189","solslope",15.764399210612
"13189","soltotal",15.7675244013468
"13189","soltrans",0.706209083398183
"13189","tdmean",11.3946793278058
"13189","tmax",23.8422581354777
"13189","tmean",17.3511104981105
"13189","tmin",10.8600980093082
"13189","vpdmax",17.5744330088298
"13189","vpdmin",0.647699487706025
"13191","ppt",105.321771303813
"13191","solclear",22.4447778065999
"13191","solslope",16.3198750813802
"13191","soltotal",16.3209851582845
"13191","soltrans",0.719886725147565
"13191","tdmean",14.7245678504308
"13191","tmax",25.5035645167033
"13191","tmean",19.7661503950755
"13191","tmin",14.0288691520691
"13191","vpdmax",16.7238473892212
"13191","vpdmin",0.731275940934817
"13193","ppt",103.033154169718
"13193","solclear",22.3359507719676
"13193","solslope",15.8554082711538
"13193","soltotal",15.8547918796539
"13193","soltrans",0.702549373110135
"13193","tdmean",12.3650709191958
"13193","tmax",24.5690690676371
"13193","tmean",18.2920591831207
"13193","tmin",12.0151834487915
"13193","vpdmax",17.9826145966848
"13193","vpdmin",0.78257405012846
"13195","ppt",105.764966964722
"13195","solclear",21.9826260407766
"13195","solslope",15.6673477490743
"13195","soltotal",15.6709498167038
"13195","soltrans",0.704140697916349
"13195","tdmean",10.2096611534556
"13195","tmax",22.3992869059245
"13195","tmean",16.2026862303416
"13195","tmin",10.0062190207342
"13195","vpdmax",16.1273316542308
"13195","vpdmin",0.778324268758297
"13197","ppt",107.628975550334
"13197","solclear",22.3756912549337
"13197","solslope",15.8400894006093
"13197","soltotal",15.8407340844472
"13197","soltrans",0.699699133634567
"13197","tdmean",12.0696648756663
"13197","tmax",24.1986462275187
"13197","tmean",17.9027835528056
"13197","tmin",11.6070579687754
"13197","vpdmax",17.4201472600301
"13197","vpdmin",0.765737089018027
"13199","ppt",108.395544052124
"13199","solclear",22.2605557441711
"13199","solslope",15.5748696327209
"13199","soltotal",15.581817984581
"13199","soltrans",0.690716445446014
"13199","tdmean",11.1724855204423
"13199","tmax",23.0768937269847
"13199","tmean",16.810703754425
"13199","tmin",10.5446485827367
"13199","vpdmax",16.0779776970545
"13199","vpdmin",0.606568515300751
"13201","ppt",115.302316665649
"13201","solclear",22.5846942265828
"13201","solslope",16.4299382368724
"13201","soltotal",16.4284495512644
"13201","soltrans",0.71959679822127
"13201","tdmean",13.7275484402974
"13201","tmax",25.8398458162944
"13201","tmean",19.4636252721151
"13201","tmin",13.0875360369682
"13201","vpdmax",18.883643468221
"13201","vpdmin",0.687992935379346
"13205","ppt",110.384565989176
"13205","solclear",22.5787670612335
"13205","solslope",16.3917178312937
"13205","soltotal",16.3952791690826
"13205","soltrans",0.718823139866193
"13205","tdmean",13.8117427428563
"13205","tmax",25.5367190043132
"13205","tmean",19.342510064443
"13205","tmin",13.1484338641167
"13205","vpdmax",18.0802456537882
"13205","vpdmin",0.680594265460968
"13207","ppt",103.072830835978
"13207","solclear",22.1913519700368
"13207","solslope",15.6303387482961
"13207","soltotal",15.6305141448975
"13207","soltrans",0.695037240783373
"13207","tdmean",11.443200925986
"13207","tmax",23.9874498049418
"13207","tmean",17.3535335461299
"13207","tmin",10.7197515765826
"13207","vpdmax",17.6387781302134
"13207","vpdmin",0.529832171897093
"13209","ppt",99.4332796732585
"13209","solclear",22.3207035064697
"13209","solslope",16.0043646494548
"13209","soltotal",16.001571893692
"13209","soltrans",0.70977628727754
"13209","tdmean",13.1985620260239
"13209","tmax",25.2676138877869
"13209","tmean",18.854078690211
"13209","tmin",12.4406750003497
"13209","vpdmax",18.5295031070709
"13209","vpdmin",0.602115698158741
"13211","ppt",103.656186421712
"13211","solclear",22.0718769232432
"13211","solslope",15.6833599011103
"13211","soltotal",15.6827887296677
"13211","soltrans",0.701514447728793
"13211","tdmean",10.8229596068462
"13211","tmax",23.148006995519
"13211","tmean",16.6628638108571
"13211","tmin",10.1778555417744
"13211","vpdmax",16.6981474161148
"13211","vpdmin",0.566934985419114
"13213","ppt",123.631142298381
"13213","solclear",21.840678135554
"13213","solslope",15.1509065230687
"13213","soltotal",15.1754957040151
"13213","soltrans",0.682167152563731
"13213","tdmean",9.7225917528073
"13213","tmax",21.2953646183014
"13213","tmean",15.3287674188614
"13213","tmin",9.36230331410964
"13213","vpdmax",14.6669052441915
"13213","vpdmin",0.745686916013559
"13215","ppt",109.608741760254
"13215","solclear",22.2898042201996
"13215","solslope",15.5314995845159
"13215","soltotal",15.5190403858821
"13215","soltrans",0.687298183639844
"13215","tdmean",12.0343684156736
"13215","tmax",24.5149545669556
"13215","tmean",18.1723543008169
"13215","tmin",11.8298900326093
"13215","vpdmax",18.2802739143372
"13215","vpdmin",1.21088548004627
"13217","ppt",105.160034179688
"13217","solclear",22.1084499359131
"13217","solslope",15.5407600402832
"13217","soltotal",15.5350242058436
"13217","soltrans",0.693376695116361
"13217","tdmean",10.7390056898197
"13217","tmax",22.9865391254425
"13217","tmean",16.6577948729197
"13217","tmin",10.3291858223577
"13217","vpdmax",16.5257836580276
"13217","vpdmin",0.696825901667277
"13219","ppt",106.744970957438
"13219","solclear",22.0429239273071
"13219","solslope",15.6822335322698
"13219","soltotal",15.6769392093023
"13219","soltrans",0.702740435798963
"13219","tdmean",10.6764251440763
"13219","tmax",22.7968879540761
"13219","tmean",16.5607042312622
"13219","tmin",10.3246557880193
"13219","vpdmax",16.2513137261073
"13219","vpdmin",0.71127208818992
"13221","ppt",103.196669260661
"13221","solclear",22.0102481842041
"13221","solslope",15.7105845610301
"13221","soltotal",15.71222559611
"13221","soltrans",0.705073788762093
"13221","tdmean",10.5604590773582
"13221","tmax",22.896080493927
"13221","tmean",16.4998425642649
"13221","tmin",10.1037384470304
"13221","vpdmax",16.7121982574463
"13221","vpdmin",0.675555015603701
"13223","ppt",111.444964090983
"13223","solclear",22.0984569390615
"13223","solslope",15.2003344297409
"13223","soltotal",15.206646045049
"13223","soltrans",0.677643219629923
"13223","tdmean",10.4287059307098
"13223","tmax",22.1224140326182
"13223","tmean",16.1411766211192
"13223","tmin",10.160073025773
"13223","vpdmax",15.2566999197006
"13223","vpdmin",0.714910939335823
"13225","ppt",103.060172398885
"13225","solclear",22.2892024517059
"13225","solslope",15.8940761089325
"13225","soltotal",15.8921219507853
"13225","soltrans",0.705088059107463
"13225","tdmean",12.1491870880127
"13225","tmax",24.251697063446
"13225","tmean",18.015999396642
"13225","tmin",11.78043577075
"13225","vpdmax",17.5281449158986
"13225","vpdmin",0.776354610919952
"13227","ppt",123.045145670573
"13227","solclear",22.0390758514404
"13227","solslope",15.1863760948181
"13227","soltotal",15.1703626314799
"13227","soltrans",0.677198424935341
"13227","tdmean",9.39374184608459
"13227","tmax",20.7242686748505
"13227","tmean",14.9878367582957
"13227","tmin",9.25153806805611
"13227","vpdmax",13.7565528551737
"13227","vpdmin",0.80079906185468
"13229","ppt",106.265562057495
"13229","solclear",22.4609370231628
"13229","solslope",16.2690476576487
"13229","soltotal",16.2683811982473
"13229","soltrans",0.716664011279742
"13229","tdmean",13.9924939870834
"13229","tmax",26.0372060139974
"13229","tmean",19.4163626829783
"13229","tmin",12.7956513961156
"13229","vpdmax",18.94433705012
"13229","vpdmin",0.477741584181786
"13231","ppt",107.079299290975
"13231","solclear",22.2419622739156
"13231","solslope",15.6242973009745
"13231","soltotal",15.6282027165095
"13231","soltrans",0.693684602777163
"13231","tdmean",11.2405360539754
"13231","tmax",23.002334912618
"13231","tmean",16.9013437430064
"13231","tmin",10.8004894504944
"13231","vpdmax",15.9403041998545
"13231","vpdmin",0.694196862479051
"13233","ppt",110.512493133545
"13233","solclear",22.0432420571645
"13233","solslope",15.2884552876155
"13233","soltotal",15.3117490609487
"13233","soltrans",0.682915647824605
"13233","tdmean",10.3011992920401
"13233","tmax",22.3586792151133
"13233","tmean",16.0601779619853
"13233","tmin",9.76181012888749
"13233","vpdmax",15.758555094401
"13233","vpdmin",0.637602505584558
"13235","ppt",102.053468068441
"13235","solclear",22.341778198878
"13235","solslope",15.9270340601603
"13235","soltotal",15.9272874991099
"13235","soltrans",0.705467874805133
"13235","tdmean",12.6652762095133
"13235","tmax",24.9726005395253
"13235","tmean",18.5724923610687
"13235","tmin",12.1725165645281
"13235","vpdmax",18.4839148521423
"13235","vpdmin",0.68788585315148
"13237","ppt",100.981899897257
"13237","solclear",22.1014662583669
"13237","solslope",15.6904597679774
"13237","soltotal",15.6870590051015
"13237","soltrans",0.700711573163668
"13237","tdmean",11.3436856071154
"13237","tmax",23.8303383191427
"13237","tmean",17.1849058071772
"13237","tmin",10.5396086573601
"13237","vpdmax",17.3754373391469
"13237","vpdmin",0.484228824575742
"13239","ppt",111.88002649943
"13239","solclear",22.4428147474925
"13239","solslope",16.0687193870544
"13239","soltotal",16.0692760149638
"13239","soltrans",0.706826801101367
"13239","tdmean",12.6229924162229
"13239","tmax",24.8360865116119
"13239","tmean",18.4364261627197
"13239","tmin",12.0369002421697
"13239","vpdmax",18.1976140340169
"13239","vpdmin",0.740483860174815
"13241","ppt",150.79921468099
"13241","solclear",22.1272240479787
"13241","solslope",15.2273656527201
"13241","soltotal",15.2019509871801
"13241","soltrans",0.679843897620837
"13241","tdmean",8.24094952270389
"13241","tmax",19.6031274795532
"13241","tmean",13.6931334733963
"13241","tmin",7.7832734460632
"13241","vpdmax",12.5058292945226
"13241","vpdmin",0.744687899947166
"13243","ppt",111.331241607666
"13243","solclear",22.4879794915517
"13243","solslope",16.1482402483622
"13243","soltotal",16.1468071937561
"13243","soltrans",0.709278464317322
"13243","tdmean",12.7847934365273
"13243","tmax",24.8084363937378
"13243","tmean",18.5105008284251
"13243","tmin",12.2126994729042
"13243","vpdmax",17.9285947481791
"13243","vpdmin",0.742395160098871
"13245","ppt",97.9091472625732
"13245","solclear",22.0523200035095
"13245","solslope",15.8099761803945
"13245","soltotal",15.8096822897593
"13245","soltrans",0.707975809772809
"13245","tdmean",11.6004540522893
"13245","tmax",24.4613708655039
"13245","tmean",17.8396534919739
"13245","tmin",11.2180703977744
"13245","vpdmax",18.6028706232707
"13245","vpdmin",0.885149205724398
"13247","ppt",107.727159500122
"13247","solclear",22.1111663977305
"13247","solslope",15.3651232322057
"13247","soltotal",15.3619215885798
"13247","soltrans",0.685468057791392
"13247","tdmean",10.6283343334993
"13247","tmax",22.7589855194092
"13247","tmean",16.6154485940933
"13247","tmin",10.472045339644
"13247","vpdmax",16.30664006869
"13247","vpdmin",0.848650346199671
"13249","ppt",106.399786631266
"13249","solclear",22.382200161616
"13249","solslope",15.8617417812347
"13249","soltotal",15.8627398808797
"13249","soltrans",0.700980693101883
"13249","tdmean",12.2397428154945
"13249","tmax",24.4237263997396
"13249","tmean",18.1264259020487
"13249","tmin",11.829260567824
"13249","vpdmax",17.7483172416687
"13249","vpdmin",0.779244755705198
"13251","ppt",98.859182993571
"13251","solclear",22.1572591463725
"13251","solslope",15.8913130760193
"13251","soltotal",15.8914580345154
"13251","soltrans",0.709346488118172
"13251","tdmean",12.9532808661461
"13251","tmax",24.9169182777405
"13251","tmean",18.5832646687826
"13251","tmin",12.24974356095
"13251","vpdmax",17.8037234942118
"13251","vpdmin",0.569863592584928
"13253","ppt",117.085529963175
"13253","solclear",22.6254100799561
"13253","solslope",16.5050738652547
"13253","soltotal",16.5034362475077
"13253","soltrans",0.722523003816605
"13253","tdmean",14.154576977094
"13253","tmax",26.0777149200439
"13253","tmean",19.8374594052633
"13253","tmin",13.5973351796468
"13253","vpdmax",19.0473171869914
"13253","vpdmin",0.739626983801524
"13255","ppt",107.284519195557
"13255","solclear",22.2055842876434
"13255","solslope",15.5261090993881
"13255","soltotal",15.5303557713827
"13255","soltrans",0.690037409464518
"13255","tdmean",10.9551704972982
"13255","tmax",22.8116840521495
"13255","tmean",16.6955573558807
"13255","tmin",10.5795664216081
"13255","vpdmax",15.9038075208664
"13255","vpdmin",0.703518206874529
"13257","ppt",117.971100489299
"13257","solclear",21.9421366055806
"13257","solslope",15.5756711959839
"13257","soltotal",15.576482574145
"13257","soltrans",0.700104147195816
"13257","tdmean",10.0925366766751
"13257","tmax",22.292222181956
"13257","tmean",16.32666071256
"13257","tmin",10.3612337907155
"13257","vpdmax",16.1668283144633
"13257","vpdmin",1.07128271957239
"13259","ppt",110.830755869548
"13259","solclear",22.4093672434489
"13259","solslope",15.861488421758
"13259","soltotal",15.8644878864288
"13259","soltrans",0.698788101474444
"13259","tdmean",12.3326651851336
"13259","tmax",24.6883684794108
"13259","tmean",18.2349474430084
"13259","tmin",11.7816614111265
"13259","vpdmax",18.27272772789
"13259","vpdmin",0.753976128995419
"13261","ppt",106.053076426188
"13261","solclear",22.4196290969849
"13261","solslope",15.981126944224
"13261","soltotal",15.978512207667
"13261","soltrans",0.705102389057477
"13261","tdmean",12.6366674304008
"13261","tmax",24.7476460933685
"13261","tmean",18.4930667877197
"13261","tmin",12.2386202216148
"13261","vpdmax",17.9805026849111
"13261","vpdmin",0.752841129899025
"13263","ppt",107.724020640055
"13263","solclear",22.3003404140472
"13263","solslope",15.680228193601
"13263","soltotal",15.6737105051676
"13263","soltrans",0.693979760011037
"13263","tdmean",11.761926472187
"13263","tmax",23.8027431964874
"13263","tmean",17.5339899857839
"13263","tmin",11.2653714716434
"13263","vpdmax",16.9069797197978
"13263","vpdmin",0.734995720287164
"13265","ppt",98.9579181671143
"13265","solclear",22.0554910500844
"13265","solslope",15.7228887478511
"13265","soltotal",15.7280792792638
"13265","soltrans",0.704407701889674
"13265","tdmean",11.1504028340181
"13265","tmax",23.4813713232676
"13265","tmean",17.0274224678675
"13265","tmin",10.5736082096895
"13265","vpdmax",17.2046186129252
"13265","vpdmin",0.634333670139313
"13267","ppt",101.852982203166
"13267","solclear",22.3225413958232
"13267","solslope",16.1734285354614
"13267","soltotal",16.170555750529
"13267","soltrans",0.716944669683774
"13267","tdmean",13.6414137681325
"13267","tmax",25.5305635134379
"13267","tmean",19.1836066246033
"13267","tmin",12.8367818593979
"13267","vpdmax",18.4301770528158
"13267","vpdmin",0.568001543482145
"13269","ppt",105.349056243896
"13269","solclear",22.310493071874
"13269","solslope",15.7169372240702
"13269","soltotal",15.7203993797302
"13269","soltrans",0.696939885616302
"13269","tdmean",11.9300537109375
"13269","tmax",24.1093694368998
"13269","tmean",17.8251568873723
"13269","tmin",11.541079223156
"13269","vpdmax",17.4488922754924
"13269","vpdmin",0.764673255383968
"13271","ppt",100.387766520182
"13271","solclear",22.3873811562856
"13271","solslope",15.9896290302277
"13271","soltotal",15.9873146216075
"13271","soltrans",0.706854855020841
"13271","tdmean",13.1695783138275
"13271","tmax",25.3063859939575
"13271","tmean",18.8080852031708
"13271","tmin",12.309917251269
"13271","vpdmax",18.6073008378347
"13271","vpdmin",0.526210191349188
"13273","ppt",109.381108601888
"13273","solclear",22.4735345840454
